Info 0    [09:39:59.498] Starting TS Server
Info 311  [09:43:43.595] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 3 from cache
Info 312  [09:43:43.595] collectAutoImports: response is complete
Info 313  [09:43:43.595] collectAutoImports: 3.4825000000419095
Info 314  [09:43:43.595] getCompletionData: Semantic work: 5.719200000050478
Info 315  [09:43:43.603] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.084399999934249
Info 316  [09:43:43.605] getCompletionData: Get current token: 0.011300000012852252
Info 317  [09:43:43.605] getCompletionData: Is inside comment: 0.003700000001117587
Info 318  [09:43:43.605] getCompletionData: Get previous token: 0.04290000000037253
Info 319  [09:43:43.605] getCompletionsAtPosition: isCompletionListBlocker: 0.004599999985657632
Info 320  [09:43:43.609] getExportInfoMap: cache hit
Info 321  [09:43:43.612] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 3 from cache
Info 322  [09:43:43.612] collectAutoImports: response is complete
Info 323  [09:43:43.612] collectAutoImports: 2.9601999999722466
Info 324  [09:43:43.612] getCompletionData: Semantic work: 7.311699999962002
Info 325  [09:43:43.624] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.018700000015087
Info 326  [09:43:43.626] getCompletionData: Get current token: 0.011399999959394336
Info 327  [09:43:43.626] getCompletionData: Is inside comment: 0.005499999970197678
Info 328  [09:43:43.626] getCompletionData: Get previous token: 0.054099999950267375
Info 329  [09:43:43.626] getCompletionsAtPosition: isCompletionListBlocker: 0.0069000000366941094
Info 330  [09:43:43.628] getExportInfoMap: cache hit
Info 331  [09:43:43.631] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 3 from cache
Info 332  [09:43:43.631] collectAutoImports: response is complete
Info 333  [09:43:43.631] collectAutoImports: 2.817799999960698
Info 334  [09:43:43.631] getCompletionData: Semantic work: 5.0256000000517815
Info 335  [09:43:43.641] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.552700000000186
Info 336  [09:43:43.643] getCompletionData: Get current token: 0.010899999993853271
Info 337  [09:43:43.643] getCompletionData: Is inside comment: 0.0037999999476596713
Info 338  [09:43:43.643] getCompletionData: Get previous token: 0.0450999999884516
Info 339  [09:43:43.643] getCompletionsAtPosition: isCompletionListBlocker: 0.006700000027194619
Info 340  [09:43:43.645] getExportInfoMap: cache hit
Info 341  [09:43:43.648] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 3 from cache
Info 342  [09:43:43.648] collectAutoImports: response is complete
Info 343  [09:43:43.648] collectAutoImports: 2.6006999999517575
Info 344  [09:43:43.648] getCompletionData: Semantic work: 4.502600000007078
Info 345  [09:43:43.654] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.451000000000931
Info 346  [09:43:43.887] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 347  [09:43:43.894] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 19 structureChanged: false structureIsReused:: Completely Elapsed: 7.051899999962188ms
Info 348  [09:43:43.894] Different program with same set of files
Info 349  [09:43:43.895] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 350  [09:43:43.899] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 20 structureChanged: false structureIsReused:: Completely Elapsed: 4.620800000033341ms
Info 351  [09:43:43.899] Different program with same set of files
Info 352  [09:43:44.960] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 353  [09:43:44.965] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 21 structureChanged: false structureIsReused:: Completely Elapsed: 5.395600000047125ms
Info 354  [09:43:44.965] Different program with same set of files
Info 355  [09:43:44.966] getCompletionData: Get current token: 0.009299999917857349
Info 356  [09:43:44.966] getCompletionData: Is inside comment: 0.003000000026077032
Info 357  [09:43:44.966] getCompletionData: Get previous token: 0.037499999976716936
Info 358  [09:43:44.966] getCompletionsAtPosition: isCompletionListBlocker: 0.005299999960698187
Info 359  [09:43:44.968] getExportInfoMap: cache hit
Info 360  [09:43:44.970] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 1 from cache
Info 361  [09:43:44.970] collectAutoImports: response is complete
Info 362  [09:43:44.970] collectAutoImports: 1.898700000019744
Info 363  [09:43:44.970] getCompletionData: Semantic work: 3.9118000000016764
Info 364  [09:43:44.988] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.703099999926053
Info 365  [09:43:45.882] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 366  [09:43:45.887] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 22 structureChanged: false structureIsReused:: Completely Elapsed: 5.648300000000745ms
Info 367  [09:43:45.888] Different program with same set of files
Info 368  [09:43:57.706] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 369  [09:43:57.745] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 23 structureChanged: true structureIsReused:: SafeModules Elapsed: 38.2449000000488ms
Info 370  [09:43:57.745] Project '/dev/null/inferredProject2*' (Inferred)
Info 371  [09:43:57.745] 	Files (202)

Info 372  [09:43:57.745] -----------------------------------------------
Info 373  [09:43:57.745] Project '/dev/null/autoImportProviderProject2*' (AutoImportProvider)
Info 374  [09:43:57.745] 	Files (130)

Info 375  [09:43:57.745] -----------------------------------------------
Info 376  [09:43:57.749] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 377  [09:43:57.754] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 24 structureChanged: false structureIsReused:: Completely Elapsed: 4.766899999929592ms
Info 378  [09:43:57.754] Different program with same set of files
Info 379  [09:43:58.447] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 380  [09:43:58.453] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 25 structureChanged: false structureIsReused:: Completely Elapsed: 6.425700000021607ms
Info 381  [09:43:58.453] Different program with same set of files
Info 382  [09:43:59.855] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 383  [09:43:59.862] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 26 structureChanged: false structureIsReused:: Completely Elapsed: 6.997099999920465ms
Info 384  [09:43:59.862] Different program with same set of files
Info 385  [09:44:01.377] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 386  [09:44:01.383] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 27 structureChanged: false structureIsReused:: Completely Elapsed: 6.602299999911338ms
Info 387  [09:44:01.383] Different program with same set of files
Info 388  [09:44:02.488] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 389  [09:44:02.525] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 28 structureChanged: true structureIsReused:: SafeModules Elapsed: 36.929899999988265ms
Info 390  [09:44:02.525] Project '/dev/null/inferredProject2*' (Inferred)
Info 391  [09:44:02.525] 	Files (203)

Info 392  [09:44:02.525] -----------------------------------------------
Info 393  [09:44:02.525] Project '/dev/null/autoImportProviderProject2*' (AutoImportProvider)
Info 394  [09:44:02.525] 	Files (130)

Info 395  [09:44:02.525] -----------------------------------------------
Info 396  [09:51:02.603] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 397  [09:51:02.616] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 34 structureChanged: false structureIsReused:: Completely Elapsed: 12.478400000021793ms
Info 398  [09:51:02.616] Different program with same set of files
Info 399  [09:51:02.622] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 400  [09:51:02.628] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 29 structureChanged: false structureIsReused:: Completely Elapsed: 6.133700000005774ms
Info 401  [09:51:02.628] Different program with same set of files
Info 402  [09:51:02.951] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 403  [09:51:02.958] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 35 structureChanged: false structureIsReused:: Completely Elapsed: 6.59519999998156ms
Info 404  [09:51:02.958] Different program with same set of files
Info 405  [09:51:02.961] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 406  [09:51:02.967] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 30 structureChanged: false structureIsReused:: Completely Elapsed: 5.492000000085682ms
Info 407  [09:51:02.967] Different program with same set of files
Info 408  [09:51:04.430] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 409  [09:51:04.434] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 36 structureChanged: false structureIsReused:: Completely Elapsed: 4.601900000008754ms
Info 410  [09:51:04.434] Different program with same set of files
Info 411  [09:51:04.436] getCompletionData: Get current token: 0.013600000063888729
Info 412  [09:51:04.436] getCompletionData: Is inside comment: 0.023999999975785613
Info 413  [09:51:04.436] getCompletionData: Get previous token: 0.017299999948590994
Info 414  [09:51:04.437] getCompletionsAtPosition: isCompletionListBlocker: 0.20209999999497086
Info 415  [09:51:04.442] getCompletionData: Semantic work: 5.013600000063889
Info 416  [09:51:04.447] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4.050099999993108
Info 417  [09:51:04.454] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 418  [09:51:04.459] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 31 structureChanged: false structureIsReused:: Completely Elapsed: 5.475500000058673ms
Info 419  [09:51:04.459] Different program with same set of files
Info 420  [09:51:04.848] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 421  [09:51:04.852] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 37 structureChanged: false structureIsReused:: Completely Elapsed: 4.03249999997206ms
Info 422  [09:51:04.852] Different program with same set of files
Info 423  [09:51:04.859] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 424  [09:51:04.862] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 32 structureChanged: false structureIsReused:: Completely Elapsed: 3.2372000000905246ms
Info 425  [09:51:04.862] Different program with same set of files
Info 426  [09:51:05.299] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 427  [09:51:05.305] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 38 structureChanged: false structureIsReused:: Completely Elapsed: 5.079200000036508ms
Info 428  [09:51:05.305] Different program with same set of files
Info 429  [09:51:05.310] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 430  [09:51:05.315] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 33 structureChanged: false structureIsReused:: Completely Elapsed: 4.412600000039674ms
Info 431  [09:51:05.315] Different program with same set of files
Info 432  [09:51:05.587] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 433  [09:51:05.591] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 39 structureChanged: false structureIsReused:: Completely Elapsed: 3.9179000000003725ms
Info 434  [09:51:05.591] Different program with same set of files
Info 435  [09:51:05.599] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 436  [09:51:05.602] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 34 structureChanged: false structureIsReused:: Completely Elapsed: 3.03269999998156ms
Info 437  [09:51:05.602] Different program with same set of files
Info 438  [09:51:05.670] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 439  [09:51:05.679] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 35 structureChanged: false structureIsReused:: Completely Elapsed: 9.45140000001993ms
Info 440  [09:51:05.679] Different program with same set of files
Info 441  [09:51:06.139] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 442  [09:51:06.143] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 40 structureChanged: false structureIsReused:: Completely Elapsed: 4.035400000051595ms
Info 443  [09:51:06.143] Different program with same set of files
Info 444  [09:51:06.148] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 445  [09:51:06.151] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 36 structureChanged: false structureIsReused:: Completely Elapsed: 2.7700000000186265ms
Info 446  [09:51:06.151] Different program with same set of files
Info 447  [09:51:07.610] Format host information updated
Info 448  [09:51:07.610] Format host information updated
Info 449  [09:51:07.610] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 450  [09:51:07.616] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 41 structureChanged: false structureIsReused:: Completely Elapsed: 5.776199999963865ms
Info 451  [09:51:07.616] Different program with same set of files
